"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:38 GMT 2022","48848","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:15:18 GMT 2022","210543","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:36 GMT 2022","46596","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:13:48 GMT 2022","120985","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:11:48 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","906","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:11 GMT 2022","21876","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:13:22 GMT 2022","94379","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:12:58 GMT 2022","70540","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","871","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:31 GMT 2022","41839","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","909","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:11:48 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:17:27 GMT 2022","339785","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:29 GMT 2022","39574","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
