"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:10:51 GMT 2022","106862","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"broken","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:22:56 GMT 2022","478536","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"failed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:14:05 GMT 2022","300178","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:43 GMT 2022","38026","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"failed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:26:43 GMT 2022","705628","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","248","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:16:01 GMT 2022","63322","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:32 GMT 2022","27628","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"failed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:30:57 GMT 2022","959048","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:15:18 GMT 2022","20815","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:16:23 GMT 2022","85927","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
