"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:19:33 GMT 2022","472605","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","513","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:11:41 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:11:45 GMT 2022","4132","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:45 GMT 2022","64090","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:36 GMT 2022","55957","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:16 GMT 2022","23145","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:23 GMT 2022","30006","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:11:41 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
