"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:09:45 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","67","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:12 GMT 2022","33682","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:07 GMT 2022","28469","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:15 GMT 2022","30332","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:11:08 GMT 2022","83702","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:12:17 GMT 2022","152977","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","165","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:53 GMT 2022","74726","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:09:50 GMT 2022","5096","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:27 GMT 2022","42504","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","69","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:59 GMT 2022","20317","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","70","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:12:04 GMT 2022","139520","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
